CC Number,Date,Time,Accident Type,New Georeferenced Column,Month_Year,Latitude,Longitude,Hour
20CS00109850,2020-07-02,7/8/2020 7:03:00 PM,6,"(39.00668476, -76.40300244)",2020-07,39.00668476,-76.40300244,19.0
20CS00098819,2020-06-14,6/14/2020 5:16:00 PM,6,"(39.264527, -76.563125)",2020-06,39.264527,-76.563125,17.0
20CS00071443,2020-04-30,5/1/2020 11:38:00 AM,6,"(39.26647, -76.59761)",2020-04,39.26647,-76.59761,11.0
20CS00080627,2020-05-15,5/15/2020 6:09:00 PM,6,"(39.25110593, -76.57335667)",2020-05,39.25110593,-76.57335667,18.0
20CS00099488,2020-06-15,6/15/2020 4:45:00 PM,3,"(39.233408, -76.62022472)",2020-06,39.233408,-76.62022472,16.0
20CS00067560,2020-04-24,4/24/2020 5:14:00 AM,6,"(39.2844, -76.5437)",2020-04,39.2844,-76.5437,5.0
20CS00056747,2020-04-08,4/8/2020 7:43:00 AM,6,"(39.2647, -76.56355)",2020-04,39.2647,-76.56355,7.0
20CS00105072,2020-06-25,6/25/2020 5:40:00 AM,6,"(39.28458791, -76.54214045)",2020-06,39.28458791,-76.54214045,5.0
20CS00106438,2020-06-27,6/28/2020 10:00:00 AM,6,"(39.00677141, -76.40249918)",2020-06,39.00677141,-76.40249918,10.0
20CS00089221,2020-05-28,5/28/2020 7:26:00 PM,3,"(39.20025, -76.59489)",2020-05,39.20025,-76.59489,19.0
20CS00097561,2020-06-12,6/14/2020 2:36:00 PM,6,"(39.31352, -76.53877)",2020-06,39.31352,-76.53877,14.0
20CS00072133,2020-05-01,5/4/2020 9:33:00 PM,6,"(39.28233827, -76.55343319)",2020-05,39.28233827,-76.55343319,21.0
20CS00078804,2020-05-12,5/16/2020 5:18:00 PM,6,"(39.268988, -76.630749)",2020-05,39.268988,-76.630749,17.0
20CS00111075,2020-07-04,7/5/2020 12:54:00 PM,3,"(39.0045, -76.4019)",2020-07,39.0045,-76.4019,12.0
P2000035181,2020-06-19,6/22/2020 10:04:00 PM,6,"(39.1967, -76.6917)",2020-06,39.1967,-76.6917,22.0
20CS00079958,2020-05-14,5/14/2020 9:50:00 AM,3,"(39.26736, -76.66846)",2020-05,39.26736,-76.66846,9.0
20CS00102782,2020-06-21,6/26/2020 12:51:00 PM,6,"(38.99048682, -76.36514517)",2020-06,38.99048682,-76.36514517,12.0
20CS00039307,2020-03-10,4/11/2020 1:05:00 AM,6,"(39.20760161, -76.5803609)",2020-03,39.20760161,-76.5803609,1.0
20CS00107866,2020-06-30,7/1/2020 12:08:00 AM,6,"(38.99713928, -76.39603151)",2020-06,38.99713928,-76.39603151,0.0
20CS00105272,2020-06-25,6/25/2020 9:55:00 AM,6,"(39.205675, -76.570853)",2020-06,39.205675,-76.570853,9.0
20CS00065160,2020-04-20,4/20/2020 6:19:00 PM,6,"(39.31937, -76.53263)",2020-04,39.31937,-76.53263,18.0
20CS00090793,2020-05-31,6/1/2020 8:25:00 PM,6,"(39.26825075, -76.62706599)",2020-05,39.26825075,-76.62706599,20.0
20CS00046100,2020-03-22,3/26/2020 11:13:00 AM,3,"(39.2475541, -76.5757302)",2020-03,39.2475541,-76.5757302,11.0
P2000031390,2020-05-30,5/31/2020 3:42:00 PM,6,"(39.1907276, -76.6759168)",2020-05,39.1907276,-76.6759168,15.0
20CS00107007,2020-06-28,6/28/2020 2:20:00 PM,6,"(39.005282, -76.401587)",2020-06,39.005282,-76.401587,14.0
20CS00098493,2020-06-14,6/14/2020 2:10:00 AM,6,"(38.37090859, -76.96041842)",2020-06,38.37090859,-76.96041842,2.0
20CS00073646,2020-05-04,5/6/2020 2:49:00 PM,6,"(39.347789, -76.504411)",2020-05,39.347789,-76.504411,14.0
20CS00075440,2020-05-07,5/7/2020 10:20:00 AM,3,"(38.99312703, -76.38212626)",2020-05,38.99312703,-76.38212626,10.0
20CS00097030,2020-06-11,6/14/2020 5:15:00 PM,6,"(39.27056, -76.64445)",2020-06,39.27056,-76.64445,17.0
20CS00084462,2020-05-21,6/1/2020 5:47:00 PM,6,"(39.00779878, -76.40372916)",2020-05,39.00779878,-76.40372916,17.0
20CS00049579,2020-03-28,3/28/2020 9:45:00 AM,6,"(39.2900157, -76.5337417)",2020-03,39.2900157,-76.5337417,9.0
20B000214,2020-04-07,4/8/2020 2:57:00 AM,1,"(39.18839201, -76.68278778)",2020-04,39.18839201,-76.68278778,2.0
20CS00041248,2020-03-13,4/14/2020 1:04:00 PM,6,"(39.254802, -76.655935)",2020-03,39.254802,-76.655935,13.0
20CS00112698,2020-07-07,7/7/2020 8:40:00 AM,6,"(39.26572, -76.6667)",2020-07,39.26572,-76.6667,8.0
20CS00084969,2020-05-22,5/25/2020 1:13:00 PM,6,"(39.28133965, -76.55053535)",2020-05,39.28133965,-76.55053535,13.0
20B000224,2020-04-27,5/30/2020 2:00:00 PM,6,"(39.19588494, -76.68987088)",2020-04,39.19588494,-76.68987088,14.0
20CS00107451,2020-06-29,6/30/2020 6:45:00 AM,6,"(39.28471, -76.5361)",2020-06,39.28471,-76.5361,6.0
20CS00050418,2020-03-29,3/30/2020 10:14:00 PM,6,"(38.98311852, -76.33514082)",2020-03,38.98311852,-76.33514082,22.0
20CS00057486,2020-04-09,4/9/2020 9:36:00 AM,6,"(39.2835, -76.54887)",2020-04,39.2835,-76.54887,9.0
20CS00097754,2020-06-12,6/15/2020 9:45:00 PM,6,"(39.207238, -76.54533105)",2020-06,39.207238,-76.54533105,21.0
20B000268,2020-06-03,6/11/2020 2:20:00 AM,6,"(39.189676, -76.662489)",2020-06,39.189676,-76.662489,2.0
20CS00093648,2020-06-05,6/5/2020 4:40:00 PM,6,"(39.26461836, -76.59133399)",2020-06,39.26461836,-76.59133399,16.0
20CS00041378,2020-03-13,4/16/2020 5:41:00 PM,6,"(38.99265854, -76.3746709)",2020-03,38.99265854,-76.3746709,17.0
20CS00077934,2020-05-11,5/11/2020 12:38:00 PM,6,"(39.21995286, -76.5242336)",2020-05,39.21995286,-76.5242336,12.0
20CS00045065,2020-03-20,3/20/2020 2:57:00 PM,6,"(39.291544, -76.53252515)",2020-03,39.291544,-76.53252515,14.0
20CS00087692,2020-05-26,5/29/2020 2:30:00 PM,6,"(39.24800744, -76.57460936)",2020-05,39.24800744,-76.57460936,14.0
20CS00040139,2020-03-11,3/16/2020 1:41:00 PM,6,"(39.2668, -76.61607)",2020-03,39.2668,-76.61607,13.0
P2000022583,2020-04-13,4/16/2020 11:45:00 AM,6,"(39.197163, -76.691972)",2020-04,39.197163,-76.691972,11.0
20CS00092275,2020-06-03,6/4/2020 3:01:00 PM,6,"(39.30469, -76.53057)",2020-06,39.30469,-76.53057,15.0
20CS00081969,2020-05-18,6/1/2020 5:23:00 AM,6,"(39.26078733, -76.5814069)",2020-05,39.26078733,-76.5814069,5.0
20CS00048874,2020-03-27,3/27/2020 5:48:00 AM,6,"(39.2431152, -76.57860518)",2020-03,39.2431152,-76.57860518,5.0
P2000036580,2020-06-26,6/28/2020 3:40:00 PM,3,"(39.18980687, -76.66259112)",2020-06,39.18980687,-76.66259112,15.0
20CS00104284,2020-06-23,6/23/2020 6:30:00 PM,6,"(39.219, -76.665)",2020-06,39.219,-76.665,18.0
P2000025343,2020-04-29,5/7/2020 7:55:00 AM,3,"(39.18055518, -76.7009781)",2020-04,39.18055518,-76.7009781,7.0
20CS00066748,2020-04-23,4/23/2020 2:25:00 AM,6,"(39.570616, -76.069835)",2020-04,39.570616,-76.069835,2.0
20CS00097975,2020-06-13,6/13/2020 7:30:00 AM,6,"(39.3095, -76.5319)",2020-06,39.3095,-76.5319,7.0
20CS00100528,2020-06-17,6/24/2020 3:36:00 PM,3,"(39.6906155, -76.0178828)",2020-06,39.6906155,-76.0178828,15.0
20CS00071399,2020-04-30,5/1/2020 9:45:00 AM,6,"(38.99192373, -76.37168122)",2020-04,38.99192373,-76.37168122,9.0
20CS00047769,2020-03-25,4/3/2020 1:04:00 PM,6,"(39.28032485, -76.55101676)",2020-03,39.28032485,-76.55101676,13.0
20CS00043317,2020-03-17,3/21/2020 11:52:00 AM,6,"(39.25380204, -76.53870014)",2020-03,39.25380204,-76.53870014,11.0
20CS00106750,2020-06-28,6/28/2020 12:15:00 AM,3,"(39.00682761, -76.40311254)",2020-06,39.00682761,-76.40311254,0.0
20CS00090054,2020-05-30,5/30/2020 5:21:00 AM,6,"(39.25421822, -76.45743304)",2020-05,39.25421822,-76.45743304,5.0
20CS00095740,2020-06-09,6/9/2020 1:30:00 PM,6,"(39.26678154, -76.56130044)",2020-06,39.26678154,-76.56130044,13.0
20CS00052142,2020-04-01,4/2/2020 6:26:00 AM,6,"(38.99059544, -76.3711373)",2020-04,38.99059544,-76.3711373,6.0
19CS00152367,2019-08-10,8/10/2019 5:04:00 PM,3,"(38.3619788, -76.9943648)",2019-08,38.3619788,-76.9943648,17.0
20CS00074000,2020-05-04,5/5/2020 2:30:00 PM,6,"(39.01128696, -76.4060658)",2020-05,39.01128696,-76.4060658,14.0
20CS00091666,2020-06-02,6/15/2020 12:14:00 PM,6,"(39.08878, -76.99908)",2020-06,39.08878,-76.99908,12.0
20CS00080527,2020-05-15,5/15/2020 1:40:00 PM,6,"(39.2098, -76.5393)",2020-05,39.2098,-76.5393,13.0
20CS00041820,2020-03-14,3/15/2020 12:56:00 PM,3,"(39.28063, -76.55347)",2020-03,39.28063,-76.55347,12.0
P2000016446,2020-03-11,3/14/2020 5:07:00 AM,6,"(39.190027, -76.659429)",2020-03,39.190027,-76.659429,5.0
20CS00061400,2020-04-15,4/15/2020 8:48:00 AM,6,"(39.25195559, -76.5729203)",2020-04,39.25195559,-76.5729203,8.0
20CS00115177,2020-07-11,7/12/2020 12:14:00 PM,6,"(38.99845366, -76.39586774)",2020-07,38.99845366,-76.39586774,12.0
20CS00074912,2020-05-06,5/14/2020 6:32:00 PM,6,"(39.23279, -76.50341)",2020-05,39.23279,-76.50341,18.0
20CS00052376,2020-04-01,4/1/2020 1:52:00 PM,6,"(39.24095, -76.5876)",2020-04,39.24095,-76.5876,13.0
20CS00104625,2020-06-24,6/26/2020 10:00:00 AM,6,"(39.2601521, -76.5781692)",2020-06,39.2601521,-76.5781692,10.0
20CS00105846,2020-06-26,6/26/2020 9:15:00 AM,6,"(39.0045, -76.4019)",2020-06,39.0045,-76.4019,9.0
20CS00098546,2020-06-14,6/14/2020 6:38:00 AM,6,"(39.29144343, -76.55376465)",2020-06,39.29144343,-76.55376465,6.0
20CS00110252,2020-07-03,7/3/2020 9:00:00 AM,3,"(39.0090185, -76.4041665)",2020-07,39.0090185,-76.4041665,9.0
20CS00065632,2020-04-21,4/21/2020 1:48:00 PM,6,"(39.2853, -76.53458)",2020-04,39.2853,-76.53458,13.0
20CS00099565,2020-06-15,6/15/2020 8:44:00 PM,6,"(39.25998959, -76.57942642)",2020-06,39.25998959,-76.57942642,20.0
20CS00114273,2020-07-09,7/13/2020 7:55:00 PM,6,"(39.2937294, -76.5315094)",2020-07,39.2937294,-76.5315094,19.0
20CS00085002,2020-05-22,5/25/2020 2:30:00 PM,6,"(39.26785165, -76.6236631)",2020-05,39.26785165,-76.6236631,14.0
20IR000435,2020-03-24,4/22/2020 4:51:00 PM,1,"(39.137368, -77.142166)",2020-03,39.137368,-77.142166,16.0
20CS00091111,2020-06-01,6/3/2020 1:50:00 PM,3,"(39.00150931, -76.39986141)",2020-06,39.00150931,-76.39986141,13.0
20CS00107846,2020-06-29,6/30/2020 11:19:00 PM,6,"(39.26471643, -76.56288609)",2020-06,39.26471643,-76.56288609,23.0
20CS00084882,2020-05-22,5/22/2020 9:30:00 AM,6,"(39.3845, -76.5381)",2020-05,39.3845,-76.5381,9.0
20CS00044380,2020-03-19,3/19/2020 2:24:00 AM,6,"(39.2406, -76.6058)",2020-03,39.2406,-76.6058,2.0
20CS00050442,2020-03-29,3/30/2020 11:57:00 PM,6,"(39.2601521, -76.5781692)",2020-03,39.2601521,-76.5781692,23.0
20CS00096471,2020-06-10,6/15/2020 3:46:00 PM,6,"(39.2673, -76.5605)",2020-06,39.2673,-76.5605,15.0
20CS00093754,2020-06-05,6/12/2020 9:00:00 PM,6,"(39.264527, -76.563125)",2020-06,39.264527,-76.563125,21.0
20CS00041506,2020-03-13,3/14/2020 10:33:00 PM,6,"(39.2319394, -76.6479055)",2020-03,39.2319394,-76.6479055,22.0
20CS00110329,2020-07-03,7/3/2020 12:35:00 PM,6,"(38.9917, -76.375929)",2020-07,38.9917,-76.375929,12.0
20CS00098544,2020-06-14,6/15/2020 6:12:00 AM,6,"(39.3033, -76.5303)",2020-06,39.3033,-76.5303,6.0
20CS00071661,2020-04-30,5/1/2020 9:13:00 PM,3,"(38.36439607, -76.97658117)",2020-04,38.36439607,-76.97658117,21.0
20CS00105276,2020-06-25,7/3/2020 10:10:00 AM,6,"(39.26620427, -76.56204494)",2020-06,39.26620427,-76.56204494,10.0
20CS00105612,2020-06-25,6/25/2020 10:37:00 PM,6,"(39.26697, -76.60482)",2020-06,39.26697,-76.60482,22.0
20IR000396,2020-03-10,3/16/2020 7:41:00 AM,1,"(39.26703272, -76.60338893)",2020-03,39.26703272,-76.60338893,7.0
20CS00078016,2020-05-11,5/11/2020 2:52:00 PM,6,"(39.26359, -76.58691)",2020-05,39.26359,-76.58691,14.0
20CS00080157,2020-05-14,5/14/2020 6:37:00 PM,6,"(39.20761148, -76.58261566)",2020-05,39.20761148,-76.58261566,18.0
20CS00108974,2020-07-01,7/1/2020 3:46:00 PM,3,"(39.282438, -76.550266)",2020-07,39.282438,-76.550266,15.0
20CS00065087,2020-04-20,5/28/2020 4:15:00 PM,6,"(39.20025, -76.59489)",2020-04,39.20025,-76.59489,16.0
20CS00097579,2020-06-12,6/12/2020 2:38:00 PM,6,"(39.24880351, -76.52337658)",2020-06,39.24880351,-76.52337658,14.0
20CS00068676,2020-04-26,4/26/2020 12:00:00 PM,3,"(39.12042535, -77.08241563)",2020-04,39.12042535,-77.08241563,12.0
20CS00113671,2020-07-08,7/8/2020 5:56:00 PM,6,"(38.36229303, -76.99182453)",2020-07,38.36229303,-76.99182453,17.0
20CS00078808,2020-05-12,5/12/2020 5:10:00 PM,6,"(39.2731859, -76.5536225)",2020-05,39.2731859,-76.5536225,17.0
P2000019898,2020-03-28,3/29/2020 10:03:00 PM,3,"(39.1797, -76.6685)",2020-03,39.1797,-76.6685,22.0
20CS00040762,2020-03-12,3/12/2020 2:59:00 PM,6,"(39.0084, -76.4041)",2020-03,39.0084,-76.4041,14.0
20CS00090564,2020-05-31,5/31/2020 1:15:00 AM,3,"(39.23796118, -76.46554057)",2020-05,39.23796118,-76.46554057,1.0
20CS00097735,2020-06-12,6/12/2020 9:00:00 PM,6,"(39.265245, -76.614578)",2020-06,39.265245,-76.614578,21.0
20CS00057448,2020-04-09,4/9/2020 8:10:00 AM,6,"(39.25528612, -76.57015302)",2020-04,39.25528612,-76.57015302,8.0
P2000021519,2020-04-07,4/7/2020 8:40:00 AM,6,"(39.18658916, -76.65292974)",2020-04,39.18658916,-76.65292974,8.0
20CS00092964,2020-06-04,6/4/2020 3:40:00 PM,6,"(39.28099422, -76.55339295)",2020-06,39.28099422,-76.55339295,15.0
20CS00011070,2020-07-04,7/4/2020 12:42:00 PM,6,"(38.99416574, -76.38138125)",2020-07,38.99416574,-76.38138125,12.0
20CS00067781,2020-04-24,4/24/2020 3:24:00 PM,6,"(39.26501, -76.56267)",2020-04,39.26501,-76.56267,15.0
20CS00072640,2020-05-02,5/6/2020 5:54:00 PM,6,"(39.2474393, -76.575457)",2020-05,39.2474393,-76.575457,17.0
20CS00106673,2020-06-27,6/28/2020 8:35:00 PM,6,"(39.27310438, -76.62175692)",2020-06,39.27310438,-76.62175692,20.0
20CS00102729,2020-06-21,6/24/2020 10:35:00 AM,3,"(38.9917, -76.375929)",2020-06,38.9917,-76.375929,10.0
20CS00075716,2020-05-07,5/10/2020 7:54:00 PM,6,"(38.9803, -76.327)",2020-05,38.9803,-76.327,19.0
20CS00066426,2020-04-22,4/22/2020 4:29:00 PM,6,"(39.24790925, -76.57560822)",2020-04,39.24790925,-76.57560822,16.0
P2000034262,2020-06-15,6/21/2020 3:47:00 PM,6,"(39.17897429, -76.69266868)",2020-06,39.17897429,-76.69266868,15.0
P2002034881,2020-06-18,6/18/2020 9:41:00 AM,6,"(39.154474, -76.649135)",2020-06,39.154474,-76.649135,9.0
20CS00104193,2020-06-23,6/24/2020 4:24:00 PM,3,"(39.0219, -76.4223)",2020-06,39.0219,-76.4223,16.0
20CS00070584,2020-04-29,4/29/2020 3:18:00 AM,6,"(39.27470626, -76.59062853)",2020-04,39.27470626,-76.59062853,3.0
20CS00121850,2020-07-23,7/28/2020 5:26:00 PM,6,"(39.20325842, -76.5604856)",2020-07,39.20325842,-76.5604856,17.0
20CS00130582,2020-08-09,8/9/2020 3:50:00 PM,6,"(39.28655, -76.55466)",2020-08,39.28655,-76.55466,15.0
20CS00126573,2020-08-01,8/6/2020 7:45:00 PM,3,"(39.28445706, -76.54072057)",2020-08,39.28445706,-76.54072057,19.0
20CS00147252,2020-09-09,9/11/2020 9:50:00 PM,6,"(39.31619, -76.5335)",2020-09,39.31619,-76.5335,21.0
20CS00145293,2020-09-06,9/9/2020 9:10:00 AM,6,"(39.00225872, -76.40031344)",2020-09,39.00225872,-76.40031344,9.0
20CS00108974,2020-07-01,7/1/2020 3:46:00 PM,3,"(39.282438, -76.550266)",2020-07,39.282438,-76.550266,15.0
20CS00124880,2020-07-29,7/29/2020 12:45:00 PM,6,"(39.27023839, -76.55494257)",2020-07,39.27023839,-76.55494257,12.0
20CS00136155,2020-08-18,9/18/2020 8:30:00 PM,6,"(39.12649448, -77.11597022)",2020-08,39.12649448,-77.11597022,20.0
P2000044624,2020-08-04,8/7/2020 1:53:00 PM,3,"(39.1916, -76.6761)",2020-08,39.1916,-76.6761,13.0
20CS00142937,2020-09-01,9/5/2020 11:10:00 PM,6,"(39.24710083, -76.57600526)",2020-09,39.24710083,-76.57600526,23.0
P2000054336,2020-09-19,10/12/2020 6:06:00 AM,6,"(39.18994528, -76.6595301)",2020-09,39.18994528,-76.6595301,6.0
20CS00110329,2020-07-03,7/3/2020 12:35:00 PM,6,"(38.9917, -76.375929)",2020-07,38.9917,-76.375929,12.0
20CS00127623,2020-08-05,8/22/2020 7:05:00 PM,3,"(39.281791, -76.55079362)",2020-08,39.281791,-76.55079362,19.0
20CS00146565,2020-09-08,9/8/2020 2:51:00 PM,6,"(39.27011, -76.62308)",2020-09,39.27011,-76.62308,14.0
20CS00152243,2020-09-18,9/18/2020 1:33:00 PM,6,"(39.22805171, -76.6608761)",2020-09,39.22805171,-76.6608761,13.0
20CS00140755,2020-08-28,8/28/2020 3:38:00 PM,6,"(39.2600232, -76.57504924)",2020-08,39.2600232,-76.57504924,15.0
20CS00111075,2020-07-04,9/12/2020 12:54:00 PM,3,"(39.00454586, -76.40174041)",2020-07,39.00454586,-76.40174041,12.0
20CS00119392,2020-07-19,7/19/2020 10:21:00 AM,6,"(39.26697243, -76.60735182)",2020-07,39.26697243,-76.60735182,10.0
20CS00131004,2020-08-10,8/14/2020 12:31:00 PM,6,"(39.26468, -76.5636)",2020-08,39.26468,-76.5636,12.0
20CS00132735,2020-08-13,8/19/2020 1:20:00 PM,3,"(39.25745964, -76.53425939)",2020-08,39.25745964,-76.53425939,13.0
20CS00135766,2020-08-19,8/19/2020 9:05:00 AM,6,"(39.55673758, -76.0981828)",2020-08,39.55673758,-76.0981828,9.0
20CS00137077,2020-08-21,8/22/2020 2:12:00 PM,3,"(39.265508, -76.563503)",2020-08,39.265508,-76.563503,14.0
20CS00117213,2020-07-15,7/15/2020 8:30:00 AM,6,"(39.243401, -76.5669347)",2020-07,39.243401,-76.5669347,8.0
20CS00114602,2020-07-10,7/10/2020 11:40:00 AM,3,"(39.27072483, -76.64215089)",2020-07,39.27072483,-76.64215089,11.0
20CS00155841,2020-09-25,9/25/2020 10:30:00 AM,6,"(39.27735, -76.56189)",2020-09,39.27735,-76.56189,10.0
20CS00116577,2020-07-14,7/14/2020 9:20:00 AM,3,"(39.27080906, -76.64339077)",2020-07,39.27080906,-76.64339077,9.0
20CS00115177,2020-07-11,8/7/2020 12:14:00 PM,6,"(38.99845366, -76.39586774)",2020-07,38.99845366,-76.39586774,12.0
20CS00149073,2020-09-13,9/13/2020 2:19:00 AM,6,"(39.13446098, -77.16771784)",2020-09,39.13446098,-77.16771784,2.0
20CS00118631,2020-07-17,7/17/2020 3:51:00 PM,3,"(38.98915936, -76.35976193)",2020-07,38.98915936,-76.35976193,15.0
20CS00112698,2020-07-07,7/7/2020 8:40:00 AM,6,"(39.26572, -76.6667)",2020-07,39.26572,-76.6667,8.0
20CS00136668,2020-08-20,8/20/2020 6:11:00 PM,6,"(38.99322709, -76.37729829)",2020-08,38.99322709,-76.37729829,18.0
20CS00129552,2020-08-04,8/7/2020 10:25:00 AM,6,"(39.28617933, -76.53650951)",2020-08,39.28617933,-76.53650951,10.0
20CS00128914,2020-08-06,8/6/2020 7:10:00 AM,3,"(39.07387, -76.94088)",2020-08,39.07387,-76.94088,7.0
20CS00140291,2020-08-27,9/2/2020 7:35:00 PM,6,"(39.27685924, -76.56323737)",2020-08,39.27685924,-76.56323737,19.0
20CS00133332,2020-08-14,8/18/2020 3:12:00 PM,6,"(39.26478, -76.56391)",2020-08,39.26478,-76.56391,15.0
20CS00138287,2020-08-24,8/24/2020 1:34:00 AM,3,"(39.20756815, -76.58268842)",2020-08,39.20756815,-76.58268842,1.0
20CS00114339,2020-07-09,7/20/2020 10:50:00 PM,6,"(39.27157356, -76.6529855)",2020-07,39.27157356,-76.6529855,22.0
20CS00118037,2020-07-16,7/16/2020 3:01:00 PM,3,"(39.26516, -76.56294)",2020-07,39.26516,-76.56294,15.0
20CS00125678,2020-07-30,7/31/2020 10:43:00 PM,6,"(39.28441957, -76.53601793)",2020-07,39.28441957,-76.53601793,22.0
20CS00155429,2020-09-24,10/1/2020 3:05:00 PM,3,"(38.9908687, -76.36692587)",2020-09,38.9908687,-76.36692587,15.0
20CS00132688,2020-08-13,8/13/2020 11:14:00 AM,6,"(39.28479779, -76.53565124)",2020-08,39.28479779,-76.53565124,11.0
20CS00144359,2020-09-04,9/6/2020 3:00:00 PM,6,"(39.2705603, -76.6225821)",2020-09,39.2705603,-76.6225821,15.0
20CS00155828,2020-09-25,9/25/2020 10:12:00 AM,6,"(39.26618, -76.56303)",2020-09,39.26618,-76.56303,10.0
20CS00120124,2020-07-20,8/8/2020 6:36:00 PM,6,"(39.12074, -77.09206)",2020-07,39.12074,-77.09206,18.0
20CS00122649,2020-07-25,7/25/2020 9:44:00 AM,3,"(39.00339441, -76.40033575)",2020-07,39.00339441,-76.40033575,9.0
20CS00150433,2020-09-15,9/17/2020 12:59:00 PM,6,"(39.26669809, -76.66932571)",2020-09,39.26669809,-76.66932571,12.0
20CS00115619,2020-07-12,7/12/2020 12:16:00 PM,6,"(39.00507741, -76.40205157)",2020-07,39.00507741,-76.40205157,12.0
20CS00142532,2020-09-01,9/1/2020 9:29:00 AM,6,"(39.263541, -76.5694577)",2020-09,39.263541,-76.5694577,9.0
20CS00134019,2020-08-16,8/16/2020 4:42:00 AM,6,"(39.28471, -76.5361)",2020-08,39.28471,-76.5361,4.0
20CS00138575,2020-08-20,8/26/2020 11:20:00 PM,6,"(39.00906885, -76.40533858)",2020-08,39.00906885,-76.40533858,23.0
20CS00142110,2020-08-31,8/31/2020 2:34:00 PM,6,"(39.284389, -76.538406)",2020-08,39.284389,-76.538406,14.0
P2000052723,2020-09-11,9/12/2020 2:37:00 PM,6,"(39.2384939, -76.7048927)",2020-09,39.2384939,-76.7048927,14.0
20CS00126925,2020-08-02,8/3/2020 5:06:00 PM,3,"(38.98613531, -76.34657485)",2020-08,38.98613531,-76.34657485,17.0
20CS00145160,2020-09-06,9/9/2020 1:33:00 AM,6,"(39.31509378, -76.53708014)",2020-09,39.31509378,-76.53708014,1.0
20CS00128591,2020-08-05,8/5/2020 1:58:00 PM,6,"(39.01331295, -76.40664443)",2020-08,39.01331295,-76.40664443,13.0
P2000043197,2020-07-28,8/2/2020 9:55:00 AM,6,"(39.19632964, -76.69103685)",2020-07,39.19632964,-76.69103685,9.0
20CS00131602,2020-08-11,8/11/2020 3:06:00 PM,6,"(38.99013424, -76.36410907)",2020-08,38.99013424,-76.36410907,15.0
20CS00154296,2020-09-22,10/5/2020 3:39:00 PM,6,"(39.2679, -76.55875)",2020-09,39.2679,-76.55875,15.0
20CS00120482,2020-07-21,7/21/2020 9:50:00 AM,3,"(39.25454315, -76.5717859)",2020-07,39.25454315,-76.5717859,9.0
20CS00143737,2020-09-03,9/3/2020 8:50:00 AM,3,"(39.56426935, -76.08187826)",2020-09,39.56426935,-76.08187826,8.0
20CS00129766,2020-08-07,9/23/2020 11:37:00 PM,6,"(39.20792433, -76.58352857)",2020-08,39.20792433,-76.58352857,23.0
P2000043745,2020-07-30,8/18/2020 10:04:00 PM,6,"(39.18635703, -76.67812279)",2020-07,39.18635703,-76.67812279,22.0
20CS00129384,2020-08-07,8/7/2020 3:16:00 AM,6,"(39.2512607, -76.5411104)",2020-08,39.2512607,-76.5411104,3.0
P2000044565,2020-08-04,8/4/2020 8:00:00 AM,6,"(39.16919894, -76.64576123)",2020-08,39.16919894,-76.64576123,8.0
20CS00146461,2020-09-08,10/9/2020 10:51:00 AM,6,"(39.25348669, -76.57175756)",2020-09,39.25348669,-76.57175756,10.0
20CS00109546,2020-07-02,7/2/2020 10:33:00 AM,6,"(39.28306, -76.54957)",2020-07,39.28306,-76.54957,10.0
20CS00151667,2020-09-17,9/18/2020 10:35:00 AM,6,"(39.26489859, -76.56222559)",2020-09,39.26489859,-76.56222559,10.0
20CS00122283,2020-07-24,7/25/2020 2:52:00 PM,3,"(39.56004003, -76.09115367)",2020-07,39.56004003,-76.09115367,14.0
20IR000894,2020-08-29,8/29/2020 12:03:00 AM,6,"(39.01573859, -76.40853171)",2020-08,39.01573859,-76.40853171,0.0
20CS00156291,2020-09-26,9/26/2020 9:27:00 AM,6,"(39.26340433, -76.56685609)",2020-09,39.26340433,-76.56685609,9.0
20CS00045242,2020-09-06,9/9/2020 8:00:00 AM,3,"(38.99455956, -76.38796187)",2020-09,38.99455956,-76.38796187,8.0
20CS00110211,2020-07-03,7/3/2020 8:12:00 AM,6,"(39.26041754, -76.58018023)",2020-07,39.26041754,-76.58018023,8.0
20CS00146860,2020-09-09,9/9/2020 5:58:00 AM,6,"(39.28865975, -76.53297153)",2020-09,39.28865975,-76.53297153,5.0
20CS00120618,2020-07-21,7/21/2020 1:31:00 PM,6,"(39.266328, -76.66552)",2020-07,39.266328,-76.66552,13.0
20CS00127797,2020-08-04,8/8/2020 4:30:00 AM,6,"(39.12079314, -77.083197)",2020-08,39.12079314,-77.083197,4.0
20CS00152196,2020-09-18,9/18/2020 11:30:00 AM,6,"(39.27142, -76.64786)",2020-09,39.27142,-76.64786,11.0
20CS00124794,2020-07-29,7/31/2020 9:01:00 AM,3,"(39.26294918, -76.56821738)",2020-07,39.26294918,-76.56821738,9.0
20CS00140575,2020-08-28,8/28/2020 6:12:00 AM,3,"(39.32738047, -76.52473948)",2020-08,39.32738047,-76.52473948,6.0
20CS00143237,2020-09-02,9/11/2020 12:55:00 PM,3,"(39.08595, -77.0201)",2020-09,39.08595,-77.0201,12.0
20CS00126448,2020-08-01,8/1/2020 1:05:00 PM,6,"(39.2889002, -76.55344)",2020-08,39.2889002,-76.55344,13.0
20CS00149911,2020-09-14,9/14/2020 6:30:00 PM,3,"(39.31043133, -76.54090533)",2020-09,39.31043133,-76.54090533,18.0
